Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied/Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Tenure in weeks,rating_missing,yearly_purchase_rate,consistency_score,consistent,clv_score,clv_tier,dependency_score,loyalty_score,loyalty_tier,customer_segment,satisfaction_tier
3615,46,Female,Gloves,Accessories,25,Delaware,L,Spring,4.7,No,2-Day Shipping,No,19,Bank Transfer,Annually,988.0,0,1,0.18367346938775508,0,0.16256377551020407,Low,0.0,0.5571428571428572,Mid,Casual: Organic,Highly Satisfied
3616,35,Female,Dress,Clothing,31,California,M,Winter,4.4,No,Free Shipping,No,4,Credit Card,Monthly,16.0,0,12,0.08401030315038636,0,0.09624343669506638,Low,0.0,0.34285714285714286,Low,Casual: Organic,Highly Satisfied
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Winter,3.3,No,Store Pickup,No,33,Debit Card,Fortnightly,66.0,0,26,0.4478898355458688,1,0.355550946106598,Mid,0.0,0.7571428571428571,High,Loyal: Brand Purist,Neutral
3618,48,Female,Belt,Accessories,47,Kentucky,M,Fall,4.3,No,Express,No,29,Debit Card,Monthly,116.0,0,12,0.33911234396671286,0,0.35032506934812757,Mid,0.0,0.7,High,Casual: Organic,Highly Satisfied
3619,28,Female,Gloves,Accessories,67,Nevada,M,Fall,4.0,No,2-Day Shipping,No,47,PayPal,Bi-Weekly,23.5,0,104,0.9693877551020408,1,0.8723852040816326,High,0.0,0.9571428571428571,High,Loyal: Brand Purist,Neutral
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Winter,4.9,No,2-Day Shipping,No,50,Venmo,Weekly,50.0,0,52,0.7475728155339806,1,0.7451759708737864,High,0.0,1.0,High,Loyal: Brand Purist,Highly Satisfied
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Summer,2.9,No,Express,No,28,Credit Card,Fortnightly,56.0,0,26,0.3968694273826035,1,0.4991096195759857,High,0.0,0.6857142857142857,High,Loyal: Brand Purist,Dissatisfied
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Summer,4.0,No,2-Day Shipping,No,5,Cash,Fortnightly,10.0,0,26,0.1621755498315831,0,0.1551045175351694,Low,0.0,0.3571428571428571,Low,Casual: Organic,Neutral
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Fall,4.3,No,Store Pickup,No,12,Credit Card,Annually,624.0,0,1,0.11224489795918367,0,0.15542091836734695,Low,0.0,0.45714285714285713,Mid,Casual: Organic,Highly Satisfied
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Winter,2.7,No,2-Day Shipping,No,4,PayPal,Weekly,4.0,0,52,0.27818506043193975,0,0.41341576679215375,Mid,0.0,0.34285714285714286,Low,Casual: Organic,Dissatisfied
3625,22,Female,Hat,Accessories,82,Texas,XL,Fall,5.0,No,Store Pickup,No,22,Bank Transfer,Bi-Weekly,11.0,0,104,0.7142857142857142,1,0.7151785714285714,High,0.0,0.5999999999999999,Mid,Loyal: Brand Purist,Highly Satisfied
3626,44,Female,Scarf,Accessories,99,Illinois,L,Winter,4.4,No,Express,No,32,PayPal,Weekly,32.0,0,52,0.5638993461462254,1,0.6732371953635823,High,0.0,0.7428571428571428,High,Loyal: Brand Purist,Highly Satisfied
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Fall,3.5,No,Express,No,32,Venmo,Quarterly,416.0,0,4,0.33088963740836136,0,0.5070053992470775,High,0.0,0.7428571428571428,High,Casual: Organic,Neutral
3628,39,Female,Belt,Accessories,54,Delaware,M,Winter,3.3,No,Next Day Air,No,48,Cash,Quarterly,624.0,0,4,0.49415494353081035,1,0.5001176441450367,High,0.0,0.9714285714285713,High,Loyal: Brand Purist,Neutral
3629,53,Female,Blouse,Clothing,88,Georgia,L,Summer,3.8,No,Free Shipping,No,35,Credit Card,Monthly,140.0,0,12,0.4003368337626312,1,0.5274296611848622,High,0.0,0.7857142857142856,High,Loyal: Brand Purist,Neutral
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Summer,4.5,No,Standard,No,44,Debit Card,Fortnightly,88.0,0,26,0.5601347335050524,1,0.5078468644739449,High,0.0,0.9142857142857141,High,Loyal: Brand Purist,Highly Satisfied
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Winter,4.8,No,Store Pickup,No,29,Cash,Weekly,29.0,0,52,0.5332871012482663,1,0.567497399445215,High,0.0,0.7,High,Loyal: Brand Purist,Highly Satisfied
3632,48,Female,Hat,Accessories,50,New Jersey,M,Fall,2.9,No,Store Pickup,No,26,Credit Card,Monthly,104.0,0,12,0.30850009906875364,0,0.33521027342976023,Mid,0.0,0.657142857142857,High,Casual: Organic,Dissatisfied
3633,27,Female,Sneakers,Footwear,73,Utah,L,Spring,3.2,No,Express,No,3,Debit Card,Quarterly,39.0,0,4,0.03497127006142263,0,0.19214570536952646,Low,0.0,0.32857142857142857,Low,Casual: Organic,Neutral
3634,39,Female,Gloves,Accessories,51,Montana,M,Spring,2.8,No,Free Shipping,No,1,Bank Transfer,Bi-Weekly,0.5,0,104,0.5,1,0.446875,Mid,0.0,0.3,Low,Loyal: Brand Purist,Dissatisfied
3635,59,Female,Socks,Clothing,22,Ohio,M,Winter,3.3,No,Standard,No,17,PayPal,Annually,884.0,0,1,0.16326530612244897,0,0.13686224489795917,Low,0.0,0.5285714285714285,Mid,Casual: Organic,Neutral
3636,52,Female,Sandals,Footwear,32,Colorado,L,Fall,3.3,No,Free Shipping,No,17,Credit Card,Fortnightly,34.0,0,26,0.28462452942341987,0,0.25306370120863875,Low,0.0,0.5285714285714285,Mid,Casual: Organic,Neutral
3637,50,Female,Sandals,Footwear,38,California,L,Summer,4.2,No,2-Day Shipping,No,36,Cash,Weekly,36.0,0,52,0.6047156726768377,1,0.5152652565880721,High,0.0,0.7999999999999998,High,Loyal: Brand Purist,Highly Satisfied
3638,32,Female,Boots,Footwear,66,Utah,L,Winter,3.6,No,Express,No,32,Credit Card,Fortnightly,64.0,0,26,0.43768575391321574,1,0.4817626808004756,Mid,0.0,0.7428571428571428,High,Loyal: Brand Purist,Neutral
3639,40,Female,Backpack,Accessories,20,Kansas,M,Spring,4.6,No,Express,No,50,PayPal,Bi-Weekly,25.0,0,104,1.0,1,0.75,High,0.0,1.0,High,Loyal: Brand Purist,Highly Satisfied
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Spring,4.0,No,Next Day Air,No,17,PayPal,Monthly,68.0,0,12,0.21666336437487616,0,0.20236588567465819,Low,0.0,0.5285714285714285,Mid,Casual: Organic,Neutral
3642,51,Female,Jacket,Outerwear,45,New York,M,Fall,2.7,No,Free Shipping,No,39,Bank Transfer,Quarterly,507.0,0,4,0.40231820883693276,1,0.3985232563899346,Mid,0.0,0.8428571428571427,High,Loyal: Brand Purist,Dissatisfied
3643,47,Female,Dress,Clothing,71,Arizona,L,Summer,4.4,No,Store Pickup,No,5,PayPal,Annually,260.0,0,1,0.04081632653061224,0,0.19202806122448982,Low,0.0,0.3571428571428571,Low,Casual: Organic,Highly Satisfied
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Fall,3.2,No,Standard,No,47,Debit Card,Annually,2444.0,0,1,0.4693877551020408,1,0.6130102040816328,High,0.0,0.9571428571428571,High,Loyal: Brand Purist,Neutral
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Winter,2.6,No,Next Day Air,No,18,Venmo,Weekly,18.0,0,52,0.4210422032890826,1,0.349576481077868,Mid,0.0,0.5428571428571428,Mid,Loyal: Brand Purist,Dissatisfied
3646,38,Female,Backpack,Accessories,90,Colorado,L,Summer,3.4,No,Free Shipping,No,31,Credit Card,Quarterly,403.0,0,4,0.3206855557757083,0,0.473842133940955,Mid,0.0,0.7285714285714284,High,Casual: Organic,Neutral
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Spring,5.0,No,2-Day Shipping,No,39,Debit Card,Fortnightly,78.0,0,26,0.5091143253417871,1,0.5451555379433326,High,0.0,0.8428571428571427,High,Loyal: Brand Purist,Highly Satisfied
3648,47,Female,Shorts,Clothing,45,Kansas,M,Winter,2.9,No,Store Pickup,No,12,Bank Transfer,Weekly,12.0,0,52,0.35981771349316427,0,0.34122188924113334,Mid,0.0,0.45714285714285713,Mid,Casual: Organic,Dissatisfied
3649,31,Female,Skirt,Clothing,67,New York,M,Winter,5.0,No,Free Shipping,No,45,Cash,Bi-Weekly,22.5,0,104,0.9489795918367346,1,0.8560586734693877,High,0.0,0.9285714285714284,High,Loyal: Brand Purist,Highly Satisfied
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Fall,4.4,No,Standard,No,33,Credit Card,Fortnightly,66.0,0,26,0.4478898355458688,1,0.46180094610659794,Mid,0.0,0.7571428571428571,High,Loyal: Brand Purist,Highly Satisfied
3651,51,Female,Jeans,Clothing,60,Ohio,M,Summer,3.5,No,2-Day Shipping,No,3,PayPal,Annually,156.0,0,1,0.020408163265306124,0,0.1413265306122449,Low,0.0,0.32857142857142857,Low,Casual: Organic,Neutral
3652,20,Female,Handbag,Accessories,32,Arizona,M,Spring,3.8,No,Express,No,5,Venmo,Quarterly,65.0,0,4,0.05537943332672875,0,0.08034723598177135,Low,0.0,0.3571428571428571,Low,Casual: Organic,Neutral
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Fall,3.8,No,Store Pickup,No,23,Debit Card,Monthly,92.0,0,12,0.2778878541707945,0,0.2450954775113929,Low,0.0,0.6142857142857142,Mid,Casual: Organic,Neutral
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Spring,3.9,No,Next Day Air,No,39,Credit Card,Fortnightly,78.0,0,26,0.5091143253417871,1,0.3951555379433326,Mid,0.0,0.8428571428571427,High,Loyal: Brand Purist,Neutral
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Winter,3.3,No,Next Day Air,No,10,Credit Card,Annually,520.0,0,1,0.09183673469387754,0,0.31721938775510206,Low,0.0,0.42857142857142855,Mid,Casual: Organic,Neutral
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Fall,2.9,No,Next Day Air,No,4,Credit Card,Bi-Weekly,2.0,0,104,0.5306122448979592,1,0.3963647959183674,Mid,0.0,0.34285714285714286,Low,Loyal: Brand Purist,Dissatisfied
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Spring,3.7,No,2-Day Shipping,No,18,Credit Card,Monthly,72.0,0,12,0.2268674460075292,0,0.32302915098078067,Mid,0.0,0.5428571428571428,Mid,Casual: Organic,Neutral
3658,58,Female,Shoes,Footwear,82,Alabama,L,Winter,3.7,No,Express,No,1,Debit Card,Quarterly,13.0,0,4,0.014563106796116504,0,0.20394417475728158,Low,0.0,0.3,Low,Casual: Organic,Neutral
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Fall,4.6,No,Standard,No,18,PayPal,Fortnightly,36.0,0,26,0.2948286110560729,0,0.3862269665147612,Mid,0.0,0.5428571428571428,Mid,Casual: Organic,Highly Satisfied
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Winter,3.1,No,2-Day Shipping,No,13,Bank Transfer,Fortnightly,26.0,0,26,0.24380820289280758,0,0.351660639984149,Mid,0.0,0.4714285714285714,Mid,Casual: Organic,Neutral
3662,63,Female,Sandals,Footwear,39,Kansas,S,Winter,3.5,No,Next Day Air,No,5,Credit Card,Fortnightly,10.0,0,26,0.1621755498315831,0,0.1769795175351694,Low,0.0,0.3571428571428571,Low,Casual: Organic,Neutral
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Spring,4.9,No,Next Day Air,No,11,Debit Card,Weekly,11.0,0,52,0.3496136318605112,0,0.4424336239350109,Mid,0.0,0.44285714285714284,Mid,Casual: Organic,Highly Satisfied
3664,65,Female,Backpack,Accessories,59,Florida,M,Summer,4.4,No,Express,No,49,Credit Card,Weekly,49.0,0,52,0.7373687339013275,1,0.687012705567664,High,0.0,0.9857142857142855,High,Loyal: Brand Purist,Highly Satisfied
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Fall,4.4,No,Store Pickup,No,1,Debit Card,Fortnightly,2.0,0,26,0.12135922330097088,0,0.23495145631067962,Low,0.0,0.3,Low,Casual: Organic,Highly Satisfied
3666,28,Female,Socks,Clothing,77,North Carolina,M,Fall,3.4,No,Next Day Air,No,11,Credit Card,Quarterly,143.0,0,4,0.1166039231226471,0,0.269951827818506,Low,0.0,0.44285714285714284,Mid,Casual: Organic,Neutral
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Winter,3.0,No,2-Day Shipping,No,47,Cash,Quarterly,611.0,0,4,0.4839508618981573,1,0.47945437883891423,Mid,0.0,0.9571428571428571,High,Loyal: Brand Purist,Dissatisfied
3668,51,Female,Pants,Clothing,45,Washington,L,Fall,2.6,No,Next Day Air,No,20,Venmo,Monthly,80.0,0,12,0.24727560927283532,0,0.27060568159302556,Low,0.0,0.5714285714285714,Mid,Casual: Organic,Dissatisfied
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Summer,3.2,No,Store Pickup,No,18,Venmo,Annually,936.0,0,1,0.173469387755102,0,0.2981505102040816,Low,0.0,0.5428571428571428,Mid,Casual: Organic,Neutral
3670,25,Female,Socks,Clothing,52,Washington,S,Fall,4.6,No,Store Pickup,No,43,PayPal,Quarterly,559.0,0,4,0.44313453536754505,1,0.4530513176144244,Mid,0.0,0.8999999999999999,High,Loyal: Brand Purist,Highly Satisfied
3671,31,Female,Shoes,Footwear,50,Vermont,S,Winter,3.8,No,Free Shipping,No,4,PayPal,Quarterly,52.0,0,4,0.04517535169407569,0,0.1284339706756489,Low,0.0,0.34285714285714286,Low,Casual: Organic,Neutral
3672,62,Female,Handbag,Accessories,66,Illinois,L,Summer,4.8,No,2-Day Shipping,No,20,Venmo,Quarterly,260.0,0,4,0.20844065781652463,0,0.30904621557360806,Low,0.0,0.5714285714285714,Mid,Casual: Organic,Highly Satisfied
3673,51,Female,Sandals,Footwear,81,New York,S,Fall,4.5,No,Free Shipping,No,7,PayPal,Monthly,28.0,0,12,0.11462254804834554,0,0.2769832326134337,Low,0.0,0.3857142857142857,Low,Casual: Organic,Highly Satisfied
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Summer,4.2,No,2-Day Shipping,No,31,Bank Transfer,Fortnightly,62.0,0,26,0.42748167228056266,1,0.35484941549435306,Mid,0.0,0.7285714285714284,High,Loyal: Brand Purist,Highly Satisfied
3675,35,Female,Handbag,Accessories,65,Washington,M,Winter,2.7,No,2-Day Shipping,No,41,Venmo,Fortnightly,82.0,0,26,0.5295224886070933,1,0.5521070685555776,High,0.0,0.8714285714285712,High,Loyal: Brand Purist,Dissatisfied
3676,70,Female,Hat,Accessories,80,Virginia,M,Winter,4.5,No,Express,No,3,Bank Transfer,Monthly,12.0,0,12,0.0738062215177333,0,0.24120517138894393,Low,0.0,0.32857142857142857,Low,Casual: Organic,Highly Satisfied
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Spring,4.9,No,Free Shipping,No,16,PayPal,Monthly,64.0,0,12,0.20645928274222308,0,0.39107762036853577,Mid,0.0,0.5142857142857142,Mid,Casual: Organic,Highly Satisfied
3679,56,Female,Shirt,Clothing,45,Texas,S,Fall,3.5,No,Standard,No,29,Bank Transfer,Fortnightly,58.0,0,26,0.4070735090152566,1,0.39164788488210817,Mid,0.0,0.7,High,Loyal: Brand Purist,Neutral
3680,53,Female,Coat,Outerwear,91,Idaho,M,Summer,2.5,No,Store Pickup,No,5,Cash,Bi-Weekly,2.5,0,104,0.5408163265306123,1,0.6045280612244898,High,0.0,0.3571428571428571,Low,Loyal: Brand Purist,Dissatisfied
3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Winter,2.9,No,Standard,No,30,Debit Card,Quarterly,390.0,0,4,0.3104814741430552,0,0.29692886863483253,Low,0.0,0.7142857142857142,High,Casual: Organic,Dissatisfied
3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Fall,4.2,No,Next Day Air,No,33,Debit Card,Monthly,132.0,0,12,0.3799286704973251,1,0.46422813057261736,Mid,0.0,0.7571428571428571,High,Loyal: Brand Purist,Highly Satisfied
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Fall,4.6,No,Store Pickup,No,46,Venmo,Bi-Weekly,23.0,0,104,0.9591836734693877,1,0.8423469387755101,High,0.0,0.9428571428571428,High,Loyal: Brand Purist,Highly Satisfied
3684,30,Female,Socks,Clothing,77,Mississippi,M,Winter,3.0,No,Free Shipping,No,17,Venmo,Fortnightly,34.0,0,26,0.28462452942341987,0,0.39368870120863875,Mid,0.0,0.5285714285714285,Mid,Casual: Organic,Dissatisfied
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Spring,4.4,No,Free Shipping,No,47,Credit Card,Bi-Weekly,23.5,0,104,0.9693877551020408,1,0.9317602040816326,High,0.0,0.9571428571428571,High,Loyal: Brand Purist,Highly Satisfied
3686,47,Female,Shorts,Clothing,42,Tennessee,L,Summer,2.6,No,Standard,No,17,Cash,Bi-Weekly,8.5,0,104,0.6632653061224489,1,0.5493622448979592,High,0.0,0.5285714285714285,Mid,Loyal: Brand Purist,Dissatisfied
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Spring,4.8,No,Free Shipping,No,17,Cash,Bi-Weekly,8.5,0,104,0.6632653061224489,1,0.6368622448979592,High,0.0,0.5285714285714285,Mid,Loyal: Brand Purist,Highly Satisfied
3688,34,Female,Shirt,Clothing,44,Arkansas,L,Summer,2.9,No,Next Day Air,No,28,Bank Transfer,Quarterly,364.0,0,4,0.2900733108777491,0,0.3056023380225876,Low,0.0,0.6857142857142857,High,Casual: Organic,Dissatisfied
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,Spring,3.0,No,Next Day Air,No,8,Cash,Monthly,32.0,0,12,0.12482662968099861,0,0.31639649791955615,Low,0.0,0.39999999999999997,Mid,Casual: Organic,Dissatisfied
3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Fall,4.5,No,Standard,No,8,Bank Transfer,Quarterly,104.0,0,4,0.08599167822468792,0,0.09858703190013869,Low,0.0,0.39999999999999997,Mid,Casual: Organic,Highly Satisfied
3691,24,Female,Blouse,Clothing,23,Kansas,S,Fall,3.7,No,Store Pickup,No,4,Bank Transfer,Bi-Weekly,2.0,0,104,0.5306122448979592,1,0.38386479591836736,Mid,0.0,0.34285714285714286,Low,Loyal: Brand Purist,Neutral
3692,63,Female,Sandals,Footwear,21,Michigan,XL,Summer,4.8,No,Next Day Air,No,24,PayPal,Weekly,24.0,0,52,0.482266693085001,1,0.3641810729146027,Mid,0.0,0.6285714285714286,Mid,Loyal: Brand Purist,Highly Satisfied
3693,59,Female,Coat,Outerwear,34,Alabama,L,Spring,4.8,No,Free Shipping,No,29,Cash,Fortnightly,58.0,0,26,0.4070735090152566,1,0.3572728848821082,Mid,0.0,0.7,High,Loyal: Brand Purist,Highly Satisfied
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Summer,4.7,No,2-Day Shipping,No,10,Venmo,Weekly,10.0,0,52,0.3394095502278581,0,0.32802035862888845,Mid,0.0,0.42857142857142855,Mid,Casual: Organic,Highly Satisfied
3695,45,Female,Sweater,Clothing,41,Rhode Island,M,Winter,2.6,No,Express,No,11,PayPal,Bi-Weekly,5.5,0,104,0.6020408163265306,1,0.4972576530612245,High,0.0,0.44285714285714284,Mid,Loyal: Brand Purist,Dissatisfied
3696,38,Female,Skirt,Clothing,33,Florida,M,Fall,4.6,No,Standard,No,18,Bank Transfer,Fortnightly,36.0,0,26,0.2948286110560729,0,0.2643519665147612,Low,0.0,0.5428571428571428,Mid,Casual: Organic,Highly Satisfied
3697,63,Female,Blouse,Clothing,48,Connecticut,L,Fall,3.4,No,Next Day Air,No,26,Bank Transfer,Annually,1352.0,0,1,0.2551020408163265,0,0.29158163265306125,Low,0.0,0.657142857142857,High,Casual: Organic,Neutral
3698,55,Female,Hoodie,Clothing,66,Pennsylvania,L,Winter,3.0,No,Standard,No,39,Cash,Weekly,39.0,0,52,0.6353279175747968,1,0.6272550525064394,High,0.0,0.8428571428571427,High,Loyal: Brand Purist,Dissatisfied
3699,25,Female,Skirt,Clothing,54,California,XL,Spring,4.0,No,2-Day Shipping,No,4,Venmo,Annually,208.0,0,1,0.030612244897959183,0,0.13073979591836737,Low,0.0,0.34285714285714286,Low,Casual: Organic,Neutral
3700,51,Female,Backpack,Accessories,55,Oklahoma,M,Fall,2.6,No,Store Pickup,No,24,Bank Transfer,Weekly,24.0,0,52,0.482266693085001,1,0.47043107291460273,Mid,0.0,0.6285714285714286,Mid,Loyal: Brand Purist,Dissatisfied
3701,28,Female,Handbag,Accessories,84,North Dakota,XL,Summer,3.4,No,Store Pickup,No,2,Bank Transfer,Quarterly,26.0,0,4,0.024767188428769564,0,0.21835744006340402,Low,0.0,0.3142857142857143,Low,Casual: Organic,Neutral
3702,46,Female,Sandals,Footwear,66,New Mexico,M,Spring,4.5,No,Store Pickup,No,36,Cash,Annually,1872.0,0,1,0.3571428571428571,0,0.42946428571428574,Mid,0.0,0.7999999999999998,High,Casual: Organic,Highly Satisfied
3703,58,Female,Shoes,Footwear,65,South Carolina,M,Spring,2.7,No,Store Pickup,No,36,Venmo,Weekly,36.0,0,52,0.6047156726768377,1,0.5996402565880721,High,0.0,0.7999999999999998,High,Loyal: Brand Purist,Dissatisfied
3704,30,Female,Sandals,Footwear,83,Michigan,S,Fall,2.9,No,Standard,No,23,PayPal,Quarterly,299.0,0,4,0.23905290271448382,0,0.3866610114919754,Mid,0.0,0.6142857142857142,Mid,Casual: Organic,Dissatisfied
3705,68,Female,Sunglasses,Accessories,61,Missouri,L,Winter,4.0,No,Store Pickup,No,36,Credit Card,Quarterly,468.0,0,4,0.3717059639389736,1,0.4240334604715673,Mid,0.0,0.7999999999999998,High,Loyal: Brand Purist,Neutral
3706,28,Female,Skirt,Clothing,65,Colorado,L,Summer,3.2,No,Free Shipping,No,2,Debit Card,Annually,104.0,0,1,0.01020408163265306,0,0.14878826530612244,Low,0.0,0.3142857142857143,Low,Casual: Organic,Neutral
3707,26,Female,Sandals,Footwear,55,Kansas,M,Spring,4.0,No,Store Pickup,No,17,Cash,Bi-Weekly,8.5,0,104,0.6632653061224489,1,0.5899872448979592,High,0.0,0.5285714285714285,Mid,Loyal: Brand Purist,Neutral
3708,35,Female,Gloves,Accessories,79,Illinois,M,Fall,3.4,No,2-Day Shipping,No,19,Venmo,Weekly,19.0,0,52,0.43124628492173567,1,0.5046147463839905,High,0.0,0.5571428571428572,Mid,Loyal: Brand Purist,Neutral
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Fall,4.9,No,Express,No,41,PayPal,Monthly,164.0,0,12,0.46156132355854956,1,0.601409253021597,High,0.0,0.8714285714285712,High,Loyal: Brand Purist,Highly Satisfied
3710,31,Female,Socks,Clothing,43,Utah,M,Fall,3.6,No,Free Shipping,No,27,PayPal,Quarterly,351.0,0,4,0.27986922924509605,0,0.2943140727164652,Low,0.0,0.6714285714285713,High,Casual: Organic,Neutral
3711,60,Female,Jewelry,Accessories,40,Hawaii,M,Summer,3.6,No,2-Day Shipping,No,32,Bank Transfer,Fortnightly,64.0,0,26,0.43768575391321574,1,0.40051268080047553,Mid,0.0,0.7428571428571428,High,Loyal: Brand Purist,Neutral
3712,69,Female,Hat,Accessories,62,Texas,XL,Fall,3.2,No,Free Shipping,No,33,Cash,Annually,1716.0,0,1,0.32653061224489793,0,0.39247448979591837,Mid,0.0,0.7571428571428571,High,Casual: Organic,Neutral
3713,51,Female,Blouse,Clothing,72,Oregon,M,Spring,3.7,No,2-Day Shipping,No,24,PayPal,Quarterly,312.0,0,4,0.2492569843471369,0,0.3604492767980979,Mid,0.0,0.6285714285714286,Mid,Casual: Organic,Neutral
3714,49,Female,Shoes,Footwear,87,Arizona,M,Spring,2.6,No,Express,No,31,Debit Card,Quarterly,403.0,0,4,0.3206855557757083,0,0.464467133940955,Mid,0.0,0.7285714285714284,High,Casual: Organic,Dissatisfied
3715,18,Female,Hat,Accessories,31,New York,S,Winter,3.9,No,Express,No,35,Credit Card,Weekly,35.0,0,52,0.5945115910441846,1,0.4852269912819496,Mid,0.0,0.7857142857142856,High,Loyal: Brand Purist,Neutral
3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Fall,3.4,No,Free Shipping,No,2,Bank Transfer,Monthly,8.0,0,12,0.06360213988508025,0,0.08929190608282148,Low,0.0,0.3142857142857143,Low,Casual: Organic,Neutral
3717,57,Female,Shirt,Clothing,53,Vermont,M,Fall,3.4,No,Next Day Air,No,42,Debit Card,Quarterly,546.0,0,4,0.432930453734892,1,0.448013052308302,Mid,0.0,0.8857142857142857,High,Loyal: Brand Purist,Neutral
3718,45,Female,T-shirt,Clothing,85,Maryland,XL,Summer,4.2,No,Express,No,47,Bank Transfer,Quarterly,611.0,0,4,0.4839508618981573,1,0.5888293788389143,High,0.0,0.9571428571428571,High,Loyal: Brand Purist,Highly Satisfied
3719,36,Female,Pants,Clothing,50,Tennessee,L,Fall,2.9,No,Standard,No,44,Bank Transfer,Bi-Weekly,22.0,0,104,0.9387755102040816,1,0.7947704081632653,High,0.0,0.9142857142857141,High,Loyal: Brand Purist,Dissatisfied
3720,20,Female,Pants,Clothing,91,Pennsylvania,M,Summer,4.1,No,Free Shipping,No,8,Bank Transfer,Quarterly,104.0,0,4,0.08599167822468792,0,0.28921203190013867,Low,0.0,0.39999999999999997,Mid,Casual: Organic,Highly Satisfied
3721,21,Female,Hat,Accessories,56,South Carolina,M,Fall,3.6,No,Free Shipping,No,13,Credit Card,Quarterly,169.0,0,4,0.13701208638795323,0,0.22065335843075096,Low,0.0,0.4714285714285714,Mid,Casual: Organic,Neutral
3722,62,Female,Coat,Outerwear,60,Connecticut,L,Fall,4.0,No,Next Day Air,No,10,Cash,Annually,520.0,0,1,0.09183673469387754,0,0.19846938775510203,Low,0.0,0.42857142857142855,Mid,Casual: Organic,Neutral
3723,23,Female,Jacket,Outerwear,34,Kentucky,XL,Fall,4.0,No,Standard,No,1,Credit Card,Fortnightly,2.0,0,26,0.12135922330097088,0,0.1287014563106796,Low,0.0,0.3,Low,Casual: Organic,Neutral
3724,26,Female,Sandals,Footwear,30,Rhode Island,M,Spring,3.6,No,Free Shipping,No,1,Debit Card,Monthly,4.0,0,12,0.05339805825242718,0,0.06862864077669903,Low,0.0,0.3,Low,Casual: Organic,Neutral
3725,30,Female,Gloves,Accessories,71,Colorado,L,Winter,3.1,No,Express,No,18,Bank Transfer,Annually,936.0,0,1,0.173469387755102,0,0.2981505102040816,Low,0.0,0.5428571428571428,Mid,Casual: Organic,Neutral
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Winter,4.4,No,Next Day Air,No,2,PayPal,Annually,104.0,0,1,0.01020408163265306,0,0.25816326530612244,Low,0.0,0.3142857142857143,Low,Casual: Organic,Highly Satisfied
3727,47,Female,Belt,Accessories,85,Idaho,XL,Fall,4.3,No,Next Day Air,No,36,Debit Card,Quarterly,468.0,0,4,0.3717059639389736,1,0.49903346047156727,High,0.0,0.7999999999999998,High,Loyal: Brand Purist,Highly Satisfied
3728,41,Female,Socks,Clothing,83,Maine,M,Summer,3.5,No,Next Day Air,No,17,Debit Card,Bi-Weekly,8.5,0,104,0.6632653061224489,1,0.6774872448979592,High,0.0,0.5285714285714285,Mid,Loyal: Brand Purist,Neutral
3729,62,Female,Jacket,Outerwear,31,Vermont,L,Winter,3.0,No,Standard,No,1,Debit Card,Annually,52.0,0,1,0.0,0,0.034375,Low,0.0,0.3,Low,Casual: Organic,Dissatisfied
